,latitude,longitude,borough,zipcode,spc_latin,tree_diameter,wires,sidew_crack_raise,latBin,lonBin,lonDistance,latDistance,avg_health_round,avg_health,landuseavg,numfloorsavg
1394,40.70659638,-74.0159421,Manhattan,10006,gleditsia triacanthos,4,0,0,40.7065,-74.016,0.00021834000000353626,0.00024140000000016926,3.0,3.0,3.0,31.0
1395,40.70659638,-74.0159421,Manhattan,10006,gleditsia triacanthos,5,0,0,40.7065,-74.016,0.00021834000000353626,0.00024140000000016926,3.0,3.0,3.0,31.0
1396,40.70659638,-74.0159421,Manhattan,10006,gleditsia triacanthos,4,0,0,40.7065,-74.016,0.00021834000000353626,0.00024140000000016926,3.0,3.0,3.0,31.0
1397,40.71402754,-74.00212826,Manhattan,10007,zelkova serrata,8,0,0,40.714,-74.0025,0.0001543999999995549,0.0005666099999999119,2.0,2.1,8.0,14.0
1398,40.71402754,-74.00212826,Manhattan,10007,zelkova serrata,11,0,0,40.714,-74.0025,0.0001543999999995549,0.0005666099999999119,2.0,2.1,8.0,14.0
1399,40.71402754,-74.00212826,Manhattan,10007,platanus acerifolia,13,0,0,40.714,-74.0025,0.0001543999999995549,0.0005666099999999119,2.0,2.1,8.0,14.0
1400,40.71402754,-74.00212826,Manhattan,10007,fraxinus pennsylvanica,11,0,0,40.714,-74.0025,0.0001543999999995549,0.0005666099999999119,2.0,2.1,8.0,14.0
1401,40.71402754,-74.00212826,Manhattan,10007,zelkova serrata,10,0,0,40.714,-74.0025,0.0001543999999995549,0.0005666099999999119,2.0,2.1,8.0,14.0
1402,40.71480693,-74.00576439,Manhattan,10007,pyrus calleryana,6,0,0,40.7145,-74.006,0.0004593200000044817,7.281999999975142e-05,2.0,2.3076923076923075,4.0,11.0
1403,40.71480693,-74.00576439,Manhattan,10007,pyrus calleryana,4,0,0,40.7145,-74.006,0.0004593200000044817,7.281999999975142e-05,2.0,2.3076923076923075,4.0,11.0
1404,40.71480693,-74.00576439,Manhattan,10007,pyrus calleryana,5,0,0,40.7145,-74.006,0.0004593200000044817,7.281999999975142e-05,2.0,2.3076923076923075,4.0,11.0
1405,40.71480693,-74.00576439,Manhattan,10007,pyrus calleryana,4,0,0,40.7145,-74.006,0.0004593200000044817,7.281999999975142e-05,2.0,2.3076923076923075,4.0,11.0
1406,40.71480693,-74.00576439,Manhattan,10007,pyrus calleryana,5,0,0,40.7145,-74.006,0.0004593200000044817,7.281999999975142e-05,2.0,2.3076923076923075,4.0,11.0
1407,40.71480693,-74.00576439,Manhattan,10007,pyrus calleryana,4,0,0,40.7145,-74.006,0.0004593200000044817,7.281999999975142e-05,2.0,2.3076923076923075,4.0,11.0
1408,40.71480693,-74.00576439,Manhattan,10007,pyrus calleryana,3,0,0,40.7145,-74.006,0.0004593200000044817,7.281999999975142e-05,2.0,2.3076923076923075,4.0,11.0
1409,40.71480693,-74.00576439,Manhattan,10007,pyrus calleryana,4,0,0,40.7145,-74.006,0.0004593200000044817,7.281999999975142e-05,2.0,2.3076923076923075,4.0,11.0
1410,40.71480693,-74.00576439,Manhattan,10007,pyrus calleryana,6,0,0,40.7145,-74.006,0.0004593200000044817,7.281999999975142e-05,2.0,2.3076923076923075,4.0,11.0
1411,40.71480693,-74.00576439,Manhattan,10007,pyrus calleryana,4,0,0,40.7145,-74.006,0.0004593200000044817,7.281999999975142e-05,2.0,2.3076923076923075,4.0,11.0
1412,40.71480693,-74.00576439,Manhattan,10007,pyrus calleryana,3,0,0,40.7145,-74.006,0.0004593200000044817,7.281999999975142e-05,2.0,2.3076923076923075,4.0,11.0
1413,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1414,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1415,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1416,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1417,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1418,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1419,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1420,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1421,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1422,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1423,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1424,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1425,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1426,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1427,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1428,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1429,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1430,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1431,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1432,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1433,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1434,40.713738,-74.006648,Manhattan,10007,ostrya virginiana,6,0,0,40.7145,-74.006,0.0006479999999982056,0.0007620000000017058,2.0,2.0,4.0,11.0
1435,40.713738,-74.006648,Manhattan,10007,gleditsia triacanthos,5,0,0,40.7145,-74.006,0.0006479999999982056,0.0007620000000017058,2.0,2.0,4.0,11.0
1436,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1437,40.713738,-74.006648,Manhattan,10007,ostrya virginiana,7,0,0,40.7145,-74.006,0.0006479999999982056,0.0007620000000017058,2.0,2.0,4.0,11.0
1438,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1439,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1440,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1441,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1442,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1443,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1444,40.71379,-74.005449,Manhattan,10007,gleditsia triacanthos,4,0,0,40.7145,-74.006,0.0005510000000015225,0.00070999999999799,2.0,2.0,4.0,11.0
1445,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1446,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,5,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1447,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1448,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1449,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1450,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1451,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1452,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1453,40.714006,-74.005883,Manhattan,10007,gleditsia triacanthos,5,0,0,40.7145,-74.006,0.00011700000000303135,0.0004940000000033251,2.0,2.0,4.0,11.0
1454,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1455,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1456,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1457,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1458,40.714754,-74.005823,Manhattan,10007,ostrya virginiana,4,0,0,40.7145,-74.006,0.00017699999999365446,0.0002539999999982001,2.0,2.0,4.0,11.0
1459,40.714006,-74.005883,Manhattan,10007,gleditsia triacanthos,7,0,0,40.7145,-74.006,0.00011700000000303135,0.0004940000000033251,2.0,2.0,4.0,11.0
1460,40.71506991,-74.0122611,Manhattan,10007,ginkgo biloba,6,0,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1461,40.71506991,-74.0122611,Manhattan,10007,ginkgo biloba,7,0,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1462,40.71506991,-74.0122611,Manhattan,10007,ginkgo biloba,6,0,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1463,40.71506991,-74.0122611,Manhattan,10007,ginkgo biloba,7,0,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1464,40.71506991,-74.0122611,Manhattan,10007,ginkgo biloba,10,1,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1465,40.71506991,-74.0122611,Manhattan,10007,gleditsia triacanthos,6,0,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1466,40.71506991,-74.0122611,Manhattan,10007,gleditsia triacanthos,5,0,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1467,40.71506991,-74.0122611,Manhattan,10007,gleditsia triacanthos,6,0,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1468,40.71506991,-74.0122611,Manhattan,10007,gleditsia triacanthos,5,0,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1469,40.71506991,-74.0122611,Manhattan,10007,gleditsia triacanthos,6,0,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1470,40.71506991,-74.0122611,Manhattan,10007,gleditsia triacanthos,6,0,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1471,40.71506991,-74.0122611,Manhattan,10007,ginkgo biloba,8,0,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1472,40.71506991,-74.0122611,Manhattan,10007,gleditsia triacanthos,6,0,0,40.715,-74.0125,0.0006551299999983939,9.182000000151902e-05,2.0,2.3157894736842106,5.0,26.0
1473,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,4,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1474,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,7,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1475,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,6,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1476,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,6,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1477,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,7,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1478,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,6,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1479,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,6,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1480,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,5,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1481,40.714984,-74.013076,Manhattan,10007,quercus palustris,7,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1482,40.714984,-74.013076,Manhattan,10007,quercus palustris,8,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1483,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,5,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1484,40.714984,-74.013076,Manhattan,10007,quercus palustris,9,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1485,40.714984,-74.013076,Manhattan,10007,quercus palustris,8,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1486,40.714984,-74.013076,Manhattan,10007,quercus palustris,8,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1487,40.714984,-74.013076,Manhattan,10007,quercus palustris,9,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1488,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,7,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1489,40.714984,-74.013076,Manhattan,10007,quercus palustris,10,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1490,40.714984,-74.013076,Manhattan,10007,quercus palustris,9,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1491,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,4,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1492,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,5,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1493,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,5,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1494,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,5,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1495,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,5,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1496,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,4,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1497,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,5,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1498,40.714984,-74.013076,Manhattan,10007,ginkgo biloba,4,0,0,40.715,-74.0125,0.000575999999995247,1.6000000002236447e-05,3.0,2.8461538461538463,5.0,26.0
1499,40.71364,-74.003618,Manhattan,10007,platanus acerifolia,7,0,0,40.713,-74.003,0.000618000000002894,0.0006399999999970873,2.0,2.0,6.0,17.0
1500,40.71364,-74.003618,Manhattan,10007,platanus acerifolia,4,0,0,40.713,-74.003,0.000618000000002894,0.0006399999999970873,2.0,2.0,6.0,17.0
1501,40.71686225,-74.01220732,Manhattan,10007,ulmus americana,9,0,0,40.7165,-74.0125,0.00042741000000035,0.0006383000000056427,3.0,2.5675675675675675,4.0,29.0
1502,40.71686225,-74.01220732,Manhattan,10007,ulmus americana,8,0,0,40.7165,-74.0125,0.00042741000000035,0.0006383000000056427,3.0,2.5675675675675675,4.0,29.0
1503,40.71686225,-74.01220732,Manhattan,10007,gleditsia triacanthos,5,0,1,40.7165,-74.0125,0.00042741000000035,0.0006383000000056427,3.0,2.5675675675675675,4.0,29.0
1504,40.71686225,-74.01220732,Manhattan,10007,gleditsia triacanthos,5,0,1,40.7165,-74.0125,0.00042741000000035,0.0006383000000056427,3.0,2.5675675675675675,4.0,29.0
1505,40.71686225,-74.01220732,Manhattan,10007,gleditsia triacanthos,6,0,1,40.7165,-74.0125,0.00042741000000035,0.0006383000000056427,3.0,2.5675675675675675,4.0,29.0
1506,40.729396,-73.977922,Manhattan,10009,platanus acerifolia,19,0,0,40.729,-73.97800000000001,7.80000000020209e-05,0.00039600000000206137,2.0,2.0,3.0,3.0
1507,40.729396,-73.977922,Manhattan,10009,platanus acerifolia,20,0,0,40.729,-73.97800000000001,7.80000000020209e-05,0.00039600000000206137,2.0,2.0,3.0,3.0
1508,40.729377,-73.977875,Manhattan,10009,gleditsia triacanthos,13,0,0,40.729,-73.97800000000001,0.000125000000011255,0.00037700000000029377,2.0,2.0,3.0,3.0
1509,40.729377,-73.977875,Manhattan,10009,gleditsia triacanthos,12,0,0,40.729,-73.97800000000001,0.000125000000011255,0.00037700000000029377,2.0,2.0,3.0,3.0
1510,40.729377,-73.977875,Manhattan,10009,gleditsia triacanthos,11,0,0,40.729,-73.97800000000001,0.000125000000011255,0.00037700000000029377,2.0,2.0,3.0,3.0
1511,40.729377,-73.977875,Manhattan,10009,gleditsia triacanthos,12,0,0,40.729,-73.97800000000001,0.000125000000011255,0.00037700000000029377,2.0,2.0,3.0,3.0
1512,40.72926702,-73.97758327,Manhattan,10009,platanus acerifolia,21,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1513,40.72926702,-73.97758327,Manhattan,10009,platanus acerifolia,20,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1514,40.72926702,-73.97758327,Manhattan,10009,gleditsia triacanthos,12,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1515,40.72926702,-73.97758327,Manhattan,10009,gleditsia triacanthos,9,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1516,40.72926702,-73.97758327,Manhattan,10009,gleditsia triacanthos,12,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1517,40.72926702,-73.97758327,Manhattan,10009,platanus acerifolia,21,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1518,40.72926702,-73.97758327,Manhattan,10009,platanus acerifolia,21,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1519,40.72926702,-73.97758327,Manhattan,10009,gleditsia triacanthos,14,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1520,40.72926702,-73.97758327,Manhattan,10009,gleditsia triacanthos,14,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1521,40.72926428,-73.97762657,Manhattan,10009,quercus rubra,2,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1522,40.72926702,-73.97758327,Manhattan,10009,gleditsia triacanthos,13,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1523,40.72926702,-73.97758327,Manhattan,10009,gleditsia triacanthos,10,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1524,40.72926702,-73.97758327,Manhattan,10009,gleditsia triacanthos,14,0,0,40.729,-73.97800000000001,2.2690000008651623e-05,0.0006420500000032803,2.0,2.4,3.0,3.0
1525,40.7274578,-73.97550932,Manhattan,10009,acer platanoides,6,0,0,40.727000000000004,-73.976,9.298999999884927e-05,0.0006949099999928876,3.0,2.8333333333333335,3.0,26.0
1526,40.7274578,-73.97550932,Manhattan,10009,acer platanoides,6,0,0,40.727000000000004,-73.976,9.298999999884927e-05,0.0006949099999928876,3.0,2.8333333333333335,3.0,26.0
1527,40.7274578,-73.97550932,Manhattan,10009,ginkgo biloba,9,0,1,40.727000000000004,-73.976,9.298999999884927e-05,0.0006949099999928876,3.0,2.8333333333333335,3.0,26.0
1528,40.7274578,-73.97550932,Manhattan,10009,tilia cordata,5,0,0,40.727000000000004,-73.976,9.298999999884927e-05,0.0006949099999928876,3.0,2.8333333333333335,3.0,26.0
1529,40.7274578,-73.97550932,Manhattan,10009,ginkgo biloba,13,0,1,40.727000000000004,-73.976,9.298999999884927e-05,0.0006949099999928876,3.0,2.8333333333333335,3.0,26.0
1530,40.7274578,-73.97550932,Manhattan,10009,platanus acerifolia,14,0,0,40.727000000000004,-73.976,9.298999999884927e-05,0.0006949099999928876,3.0,2.8333333333333335,3.0,26.0
1531,40.7274578,-73.97550932,Manhattan,10009,platanus acerifolia,16,0,1,40.727000000000004,-73.976,9.298999999884927e-05,0.0006949099999928876,3.0,2.8333333333333335,3.0,26.0
1532,40.7274578,-73.97550932,Manhattan,10009,acer platanoides,6,0,0,40.727000000000004,-73.976,9.298999999884927e-05,0.0006949099999928876,3.0,2.8333333333333335,3.0,26.0
1533,40.7274578,-73.97550932,Manhattan,10009,tilia cordata,9,0,0,40.727000000000004,-73.976,9.298999999884927e-05,0.0006949099999928876,3.0,2.8333333333333335,3.0,26.0
1534,40.7274578,-73.97550932,Manhattan,10009,ginkgo biloba,11,0,0,40.727000000000004,-73.976,9.298999999884927e-05,0.0006949099999928876,3.0,2.8333333333333335,3.0,26.0
1535,40.74200134,-73.98669102,Manhattan,10010,pyrus calleryana,3,0,0,40.742,-73.987,0.000603319999996188,6.72599999944623e-05,3.0,3.0,6.0,25.0
1536,40.74204802,-73.98680649,Manhattan,10010,ginkgo biloba,4,0,0,40.742,-73.987,0.000603319999996188,6.72599999944623e-05,3.0,3.0,6.0,25.0
1537,40.74200134,-73.98669102,Manhattan,10010,pyrus calleryana,3,0,0,40.742,-73.987,0.000603319999996188,6.72599999944623e-05,3.0,3.0,6.0,25.0
1538,40.74204802,-73.98680649,Manhattan,10010,pyrus calleryana,4,0,0,40.742,-73.987,0.000603319999996188,6.72599999944623e-05,3.0,3.0,6.0,25.0
1539,40.74200134,-73.98669102,Manhattan,10010,pyrus calleryana,3,0,1,40.742,-73.987,0.000603319999996188,6.72599999944623e-05,3.0,3.0,6.0,25.0
1540,40.74200134,-73.98669102,Manhattan,10010,pyrus calleryana,2,0,0,40.742,-73.987,0.000603319999996188,6.72599999944623e-05,3.0,3.0,6.0,25.0
1541,40.74200134,-73.98669102,Manhattan,10010,robinia pseudoacacia,4,0,0,40.742,-73.987,0.000603319999996188,6.72599999944623e-05,3.0,3.0,6.0,25.0
1542,40.742001,-73.986715,Manhattan,10010,gleditsia triacanthos,3,0,0,40.742,-73.987,0.0002849999999909869,1.00000000458067e-06,2.0,2.4285714285714284,6.0,25.0
1543,40.742001,-73.986715,Manhattan,10010,fraxinus pennsylvanica,3,0,0,40.742,-73.987,0.0002849999999909869,1.00000000458067e-06,2.0,2.4285714285714284,6.0,25.0
1544,40.742001,-73.986715,Manhattan,10010,gleditsia triacanthos,3,0,0,40.742,-73.987,0.0002849999999909869,1.00000000458067e-06,2.0,2.4285714285714284,6.0,25.0
1545,40.742001,-73.986715,Manhattan,10010,unknown dead trees ,3,0,0,40.742,-73.987,0.0002849999999909869,1.00000000458067e-06,2.0,2.4285714285714284,6.0,25.0
1546,40.742001,-73.986715,Manhattan,10010,fraxinus pennsylvanica,3,0,0,40.742,-73.987,0.0002849999999909869,1.00000000458067e-06,2.0,2.4285714285714284,6.0,25.0
1547,40.738087,-73.977663,Manhattan,10010,gleditsia triacanthos,4,0,0,40.738,-73.9775,0.00016300000000057935,8.700000000061436e-05,2.0,2.2222222222222223,8.0,18.0
1548,40.738087,-73.977663,Manhattan,10010,gleditsia triacanthos,4,0,0,40.738,-73.9775,0.00016300000000057935,8.700000000061436e-05,2.0,2.2222222222222223,8.0,18.0
1549,40.73845642,-73.97740697,Manhattan,10010,tilia cordata,7,0,0,40.738,-73.9775,0.00011645999998677325,0.0001221200000003364,2.0,2.3333333333333335,8.0,18.0
1550,40.73833018,-73.97749723,Manhattan,10010,styphnolobium japonicum,17,0,1,40.738,-73.9775,0.00011645999998677325,0.0001221200000003364,2.0,2.3333333333333335,8.0,18.0
